Tanggal,Komentar,SE
2022-03-14 2:06:36,"Kak kalau perjalanan dari surabaya ke jakarta dan saya sudah vaksin dosis kedua ,apa sudah bisa tanpa swab/ pcr? mohon jawabannya",SE Kemenhub-25-2022
2022-03-14 3:23:03,"Nanya dong min, saya mau perjalanan jember - purwokerto dan sudah vaksin 2 kali. Apa tetep harus tes pcr atau antigen?",SE Kemenhub-25-2022
2022-03-14 5:15:34,"Kalo belum vaksin booster, harus antigen juga min? @kai121_",SE Kemenhub-25-2022
2022-03-14 7:18:15,aku ke solo antigen dong? bener kan?,SE Kemenhub-25-2022
2022-03-14 11:05:25,Kalo bogor-jakarta harus vaksin lengkap?,SE Kemenhub-25-2022
2022-03-14 11:48:31,"Hallo Selamat Malam saya mau bertanya ... kalau naik kereta api ke luar kota yang masih di Jawa Barat, misalkan mau ke Bandung. Apakah masih membutuhkan Rapid Test Antigen? Saya baru vaksin dosis pertama saja? Please Bales ya",SE Kemenhub-25-2022
2022-03-14 12:39:53,"Vaksin ke 2, bebas antigen?",SE Kemenhub-25-2022
2022-03-14 12:58:06,Berarti kalo udah vaksin ke 3 tidak perlu memakai antigen/pcr lagi ?,SE Kemenhub-25-2022
2022-03-14 13:02:53,"Assalamualaikum, mau nanya bagi anak umur 7 tahun blom di vaksin bisa naik kereta ga tanpa antigen? ??",SE Kemenhub-25-2022
2022-03-14 16:34:32,"@kai121_ vaksin lengkap maksudnya gimana ya min? kalo vaksin 1,2,3 udah terus gak usah swab atau gimana ya min?",SE Kemenhub-25-2022
2022-03-15 0:12:08,Anak usia 6 th blm vaksin gmn min?@kai121_,SE Kemenhub-25-2022
2022-03-15 0:50:55,Ini beneran kak? Klo cuman vaksin kedua ngga wajib kan?,SE Kemenhub-25-2022
2022-03-15 2:51:08,"Ini kalo vaksin booster blm, apa pake antigen jg ya?",SE Kemenhub-25-2022
2022-03-15 3:44:10,"min tanya dong, untuk anak di bawah 12 tahun (7 tahun) sudah vaksin pertama, apa harus menyertai surat keterangan pcr/ antigen ?",SE Kemenhub-25-2022
2022-03-15 4:18:27,udah ga antigen,SE Kemenhub-25-2022
2022-03-15 4:26:30,"Kalau Misalnya tak ada aplikasi , hanya ada cetak kartu vaksin gimana",SE Kemenhub-25-2022
2022-03-15 5:53:41,"Berarti penumpang yg sdh vaksin ke 2, tp blm booster ga wajib skrining ya min",SE Kemenhub-25-2022
2022-03-17 4:39:12,Kak kalo naik kereta sekarang hrs vaksin 2 ya,SE Kemenhub-25-2022
2022-03-17 16:49:35,Kalo dr klinik gt bisa gak ka..? Untuk persyaratan yg blm bs di vaksin,SE Kemenhub-25-2022
2022-03-18 3:02:25,@kai121_ kalau udah vaksin pertama dan kedua dan udah cetak kartu vaksin.. Tpi gak punya aplikasi peduli lindungi apa bisa ya.. Dari Surabaya ke Blitar,SE Kemenhub-25-2022
2022-01-17 12:19:54,kak mau tanya klo naik kereta dari depok ke bogor bawa anak umur 2 tahun bisa kan ka?,SE Kemenhub-97-2021
2022-01-17 12:39:52,saya sudah vaksin yang pertama dan kedua .apakah bisa naik kereta tanpa rapid test antigen,SE Kemenhub-97-2021
2022-01-17 13:52:09,Kak kalau bayi 3 bulan dari stasiun kediri ke malang apa juga harus rapid test ?,SE Kemenhub-97-2021
2022-01-19 6:10:45,Min untuk anak di bawah 12 tahun sekarang kalo naik kereta antar kota cukup dengan antigen aja kan ya,SE Kemenhub-97-2021
2022-01-19 14:40:15,Ke madiun pake swab antigen gak min ?,SE Kemenhub-97-2021
2022-01-20 11:42:30,"Saya mau tujuan ke tasikmalaya dari surabaya ,, kemaren lihat di stasiun jadwal swab antigen 05.00 - 16.00 .. sedangkan saya mau pakai kereta mutiara selatan berangkat nya malam .. Teh antigen nya sudah tutup dong ..",SE Kemenhub-97-2021
2022-01-20 17:08:08,pekan kmrn saya dari Cilegon ke merak aja gak bisa kak bawa anak 3 tahun. Minimal 5 tahun katanya. Kenapa ya bisa beda2 gitu? Temen saya di Jatim bisa itu bawa anaknya yg masib 2 tahun naik KA lokal dari Jombang ke Kediri. @kai121_,SE Kemenhub-97-2021
2022-01-22 9:36:41,@kai121_  min kalau naik kereta dari Tegal mau ke Purwokerto dan sebaliknya harus disertai tes dulu apa ngga ya?,SE Kemenhub-97-2021
2022-01-22 13:21:26,Naik kereta joglosemarkerto apa betul tidak usah antigen? Dan balita boleh naik tidak ya?,SE Kemenhub-97-2021
2022-01-22 14:12:09,bayi wajib tes antigen.?!!! kasian bgt masih bayi harus di colok2 hidung nya,SE Kemenhub-97-2021
2022-01-22 14:44:23,Kak kalau dari kesamben blitar ke bangil pasuruan pakai kereta api penataran apa masih pakai syarat minim vaksin lengkap 2 dosis ?,SE Kemenhub-97-2021
2022-01-23 3:37:45,"Bagi yg blm bs di vaksin, apakah surat keterangan dri puskesmas bisa kak ?",SE Kemenhub-97-2021
2022-01-23 12:14:29,Kalau untuk ibu hamil usia 8 bulan dan sudah vaksin dosis pertama apakah boleh naik kereta jarak jauh?,SE Kemenhub-97-2021
2022-01-25 9:25:32,Klo pakai pcr bs tdk ya??,SE Kemenhub-97-2021
2022-01-26 4:51:15,min untuk usia 23 thn dan vaksin masih dosis pertama apakah bisa naik kereta jarak jauh?,SE Kemenhub-97-2021
2022-01-27 7:25:02,Anak 2 tahun bisa naik krl ya min?,SE Kemenhub-97-2021
2022-01-30 13:12:44,Ka kamandaka apakah harus pakai rapid?,SE Kemenhub-97-2021
2022-01-31 2:38:53,"Kak,  anak dibawah 12 th persyaratannya rapid antigen aja ya?",SE Kemenhub-97-2021
2022-01-31 8:22:52,Semarang - puwokerto ka kamandaka pakai rapid test engga ya min? ??,SE Kemenhub-97-2021
2022-02-03 15:01:16,min klo ke jakarta ke cikampek ank di bawah 12 tahun wajib tes swab gk,SE Kemenhub-97-2021
2022-02-06 4:19:47,Tegal ke jogja pakai antigen ngga min @kai121_,SE Kemenhub-97-2021
2022-02-08 7:19:26,"Lain kali kalau bikin peraturan yang jelas dong. Anak saya 2 tahun sudah antusias naik KRL dari stasiun Bogor, ditolak dan disuruh pulang lagi dengan alasan anak dibawah 5 tahun tidak boleh naik KRL oleh pihak stasiun dan security. Sebenarnya peraturannya seperti apa yang benar????",SE Kemenhub-97-2021
2022-02-11 23:31:39,Kalau bandung-jakarta untuk sekarang ppkm ini harus menunjukkan surat rapid ga?,SE Kemenhub-97-2021
2022-02-23 1:39:08,"Min, mau tanya. Kalo untuk hasil negatif pcr maksimal berapa kali 24 jam ya?",SE Kemenhub-97-2021
2022-02-23 5:07:49,Untuk perjalanan semarang-cepu wajib swab/ pcr tidak?,SE Kemenhub-97-2021
2022-02-23 5:51:40,Kalo kaligung dari pemalang semarang apakah harus rapid antigen kah ? @kai121_,SE Kemenhub-97-2021
2022-02-23 6:38:06,min mau tanya kA pml-psar senen boleh bawa anak usia di bawah 12 th kan?,SE Kemenhub-97-2021
2022-02-23 11:01:15,"Min mau tanya, kalo naik kereta Jayabaya dari Surabaya ke malang harus pakai antigen juga ngga ya?",SE Kemenhub-97-2021
2022-03-02 3:13:11,Anak saya umur 3 tahun kok gak boleh naik kereta?,SE Kemenhub-97-2021
2022-03-07 9:11:05,Anak saya usia 3 th. Klo tidak bs menunjukkan hasil negatif rapid tes antigen bs ga naik KRL?,SE Kemenhub-97-2021
2022-03-07 10:55:44,"Min mau tanya kalau bayi umur 6 bulan, apakah bayar tiket? Atau tdk bayar? Dan apakah bayi harus di swab antigen juga? Mohon infonya. Soalnya ini saya mau pesan tiket dr solo ke Bandung bawa bayi ??",SE Kemenhub-97-2021
2022-03-15 7:20:07,"""setiap penumpang diwajibkan untuk mengunduh aplikasi pedulilindungi"" Jadi kalau ada yang nggak menginstall aplikasinya hanya menunjukkan sertifikat vaksin atau kartu vaksin apakah penumpang tidak bisa naik kereta api jarak jauh?",SE Kemenhub-25-2022
2022-03-15 7:31:31,@KAI121 Min itu maksudnya kartu vaksin harus dicetak jadi bentuk fisik atau berupa foto dari aplikasi peduli lindungi aja?,SE Kemenhub-25-2022
2022-03-15 7:50:06,"Kak admin @KAI121 , utk kartu vaksin itu apakah harus dicetak sprti KTP atau boleh pke kertas yg diprint itu? Trims",SE Kemenhub-25-2022
2022-03-15 10:39:19,"@KAI121 Misi min, ini yg dimaksud kartu vaksin ga perlu dicetak kan? Cukup scan pedulilindungi aja ?",SE Kemenhub-25-2022
2022-03-15 10:44:33,"Selamat sore. Mulai tanggal 9 Maret 2022, calon penumpang KA Jarak Jauh yang sudah vaksin dosis kedua atau booster tidak wajib menunjukkan Rapid test antigen. Trims.",SE Kemenhub-25-2022
2022-03-15 11:14:05,anak 6-12 apakah harus d vaksin? dan harus d vaksin brp kali? krna d desa2 kadang msh blm ada kegiatan vaksinasi,SE Kemenhub-25-2022
2022-03-15 12:17:44,"@KAI121 Min mau beli lewat aplikasi KAI Acces GK bisa, keterangannya ada calon penumpang yang belum vaksin, Padahal itu anak umur 4 tahun min, mohon solusinya ??",SE Kemenhub-25-2022
2022-03-15 13:42:20,@KAI121 maksudnya kartu Vaksin tuh gmn ya? sertifikasi vaksin kan? bukannya memang sudah ada di app peduli lindungi ya?,SE Kemenhub-25-2022
2022-03-15 16:17:30,@KAI121 Maaf min ..yg di maksud kartu vaksin itu apa ya ? Kartu Sertifikat vaksin kah ? Mohon infonya,SE Kemenhub-25-2022
2022-03-15 18:00:29,"@KAI121 Ibu saya baru 1x vaksin, mau vaksin kedua. Tapi kondisi setelah vaksin pertama jadi sakit, apa bisa? @KAI121",SE Kemenhub-25-2022
2022-03-15 23:48:24,@KAI121 Apakah harus punya kartu vaksin dalam bentuk cetak?,SE Kemenhub-25-2022
2022-03-16 2:09:18,@KAI121 untuk kartu vaksin harus fisik apa bisa berupa pdf digital min?,SE Kemenhub-25-2022
2022-03-16 2:35:35,@KAI121 Sudah vaksin 2 kali harus menunjukan bukti surat vaksin?,SE Kemenhub-25-2022
2022-03-16 3:45:22,"@KAI121 Min, jadi bisa ya kalau sudah vaksin kedua?",SE Kemenhub-25-2022
2022-03-16 7:39:50,@KAI121 Kalo krl gmn min untuk anak balita?,SE Kemenhub-25-2022
2022-03-16 11:49:25,@KAI121 Kak.. Kalo gak ada apl pedulilindungi pake kartu vaksin aja tetep bisa berangkat untuk perjalanan antar kota dan jauh?,SE Kemenhub-25-2022
2022-03-11 6:32:53,"Berlakunya SE No. 25/2022 Kemenhub, penumpang anak usia di bawah enam thn, diperkenankan melakukan perjalanan KA dgn didampingi orang tua penerapan prokes ketat. Selain itu, jg tidak diwajibkan menunjukkan kartu vaksin hasil negatif rapid test antigen /RT-PCR. ",SE Kemenhub-25-2022
2022-03-11 6:36:55,Klo yg belom vaksin tetep ga boleh naek kereta yaa..? Waah ??,SE Kemenhub-25-2022
2022-03-11 7:47:21,Bagaimana dgn anak usia 8 tahun yg sdh vaksin 2 kali tapi dia tidak punya aplikasi peduli lindungi. Apakah harus menunjukkan fisik sertifikat vaksin (di cetak),SE Kemenhub-25-2022
2022-03-11 7:49:55,Kalo anak saya 7 th baru vaksin dosis pertama bisa?,SE Kemenhub-25-2022
2022-03-11 7:50:43,"@KAI121 Anak SMA blum punya ktp, menunjukkan apa",SE Kemenhub-25-2022
2022-03-11 12:17:55,"Yeaaay,, akhirnya bisa naik kreta tanpa ribet PCR/ ANTIGEN??????????",SE Kemenhub-25-2022
2022-03-12 0:42:01,@KAI121 Untuk kereta antarkota seperti Airlangga berarti tidak perlu tes antigen?,SE Kemenhub-25-2022
2022-03-12 3:48:43,"@KAI121 Kalau anak-anak yang belum punya KTP, tidak membawa KK, apakah bisa saat check-in tiket hanya menggunakan kartu vaksin?",SE Kemenhub-25-2022
2022-03-12 4:56:00,Min kalo sudah vaksin dosis 1 atau 2 bisa naik kereta jarak jauh ga pake swab ga ya min,SE Kemenhub-25-2022
2022-03-12 16:32:19,"@KAI121 Klo anak usia delapan tahun belum vaksin , boleh antigen di stasiun apa tidak ...?",SE Kemenhub-25-2022
2022-03-16 9:28:12,"Kak kalo misal saya naik kereta bulan mei nanti, bawa anak, anak saya baru 6 tahun tgl 2 mei nanti, kira2 udah harus vaksin belum yah? Kalo sekarang kan belum bisa vaksin, trus lebaran juga libur dong vaksinnya mungkin",SE Kemenhub-25-2022
2022-03-09 1:05:38,"Naik KA Antarkota Tanpa Skrining Bagi Penumpang yang Sudah Vaksin Lengkap SE No. 25/2022 Kemenhub lewat Ditjen Perkeretaapian, mengumumkan perubahan syarat naik KA.Pd KA antarkota, penumpang yg sdh vaksin lengkap/ booster, tidak wajib menunjukkan hasil negatif tes RT-PCR/antigen",SE Kemenhub-25-2022
2022-03-09 1:08:24,Kalau anak dibawah 5 th tetap harus tes swab dulu ya min yang belum vaksin?,SE Kemenhub-25-2022
2022-03-09 1:09:34,@KAI121 Kalo yg sudah vaksin lengkap tapi blm booster ngga perlu antigen lagi kan min?,SE Kemenhub-25-2022
2022-03-09 1:21:19,JKT - SBY perlu antigen/ PCR??,SE Kemenhub-25-2022
2022-03-09 1:30:30,Udah ga ada test antigen dan duduknya ga dempetan lagi ya,SE Kemenhub-25-2022
2022-03-09 1:40:54,Min berarti pas mau cek in nunjukkin sertifikat vaksin pake aplikasi peduli lindungi ya?,SE Kemenhub-25-2022
2022-03-09 1:43:33,"@KAI121 Untuk anak usia 2 Tahun, apakah perlu melakukan Swab Antigen? Atau hanya pendampingan orang tua?",SE Kemenhub-25-2022
2022-03-09 1:59:30,@KAI121 Bagaimana dengan regulasi utk anak balita railmin utk perjalanan antar kota? ??,SE Kemenhub-25-2022
2022-03-09 2:01:41,@KAI121 Naek commuter line anak dibawah lima tahun sudah bisa?,SE Kemenhub-25-2022
2022-03-09 2:09:34,Min kereta bengawan/ logawa dari Purwosari - Purwokerto ga perlu antigen/ pcr ya?,SE Kemenhub-25-2022
2022-03-09 2:36:16,"Min mau tanya, ibu saya hpnya nokia ninuninu bukan android. Udah vaksin 3 kali. Nanti nunjukkin peduli lindunginya gimana min? Apakah bisa bawa sertifikat vaksinnya?",SE Kemenhub-25-2022
2022-03-09 2:49:16,@KAI121 Definisi vaksin lengkap itu apakah yang sudah vaksin 2 kali atau yg booster?,SE Kemenhub-25-2022
2022-03-09 2:52:38,Kalau masih vaksin kedua? Apa perlu Pcr/ antigen Kembali?,SE Kemenhub-25-2022
2022-03-09 6:36:29,Anak diatas 2 thn blum bisa ya kang ?,SE Kemenhub-25-2022
2022-01-03 6:40:19,Berarti batita dan balita wajib antigen ya min? Kirain untuk batita dan balita tidak diwajibkan antigen??,SE Kemenhub-97-2021
2022-01-03 7:04:09,min utk balita/ anak di bawah 12 thun apakah wajib mnjukan surat KK ? apa cukup antigen sama didampingi ortu saja. terimakasih,SE Kemenhub-97-2021
2022-01-03 11:02:36,"@KAI121 Bismillah, 2022 tanpa antigen ????",SE Kemenhub-97-2021
2022-01-03 11:53:58,"@KAI121 Haloo min, mau nanya ini kereta jarak jauh minimal vaksin dosis pertama, tapi kenapa kemaren pas saya mau berangkat, persyaratannya harus vaksin dosis ke 2 yaa?? Mohon infonya min, ini yg bener gmnnn??? @KAI121",SE Kemenhub-97-2021
2022-01-03 13:48:44,Aturan bayi dirapid kayak gini smp kapan min @KAI121 ?,SE Kemenhub-97-2021
2022-01-03 14:58:41,@KAI121 semarang cirebon kalo make airlangga wajib antigen ga wkwk,SE Kemenhub-97-2021
2022-01-04 3:04:07,Untuk ka Lokal itu contohnya sby-malang kota seperti itu kah? Utk anak d bawah 5 Thn jd tdk perlu antigen ya?,SE Kemenhub-97-2021
2022-01-04 3:53:54,"@KAI121 Min kalo semisalnya kita perginya malem / naek keretanya malem ke jogja, apakah bisa di pagi harinya melakukan test rapid?",SE Kemenhub-97-2021
2022-01-04 4:02:35,"@KAI121 Ka, misal naik kereta Bengawan dari stasiun Prupuk (Tegal) menuju Yogyakarta apakah harus rapid?",SE Kemenhub-97-2021
2022-01-04 10:22:18,"@KAI121 Min, kalau penumpang yg rapid antigen di stasiun, berapa perkiraan waktu yg diperlukan dari pengambilan sampel hingga keluar hasil?",SE Kemenhub-97-2021
2022-01-04 11:41:36,"min, kl anak dibawah 5 tahun kl harus oral lewat hidungkan agak susah? Genose masih ada kah? atau ada solusi lain utk balita?",SE Kemenhub-97-2021
2022-01-04 13:08:49,Pcr masih berlaku berapa hari min,SE Kemenhub-97-2021
2022-01-05 10:02:16,@KAI121 Mohon info..Bayi 6 bulan harus rapid juga?? @KAI121,SE Kemenhub-97-2021
2022-01-06 6:23:52,"Kenapa ngga dihilangkan aja tuh syarat harus Vaksin, Ngga ada Gunanya juga mau vaksin /ngga",SE Kemenhub-97-2021
2022-01-16 3:13:36,"Min kok di tiket. Com beda yah persyaratan nya, saya diwajibkan vaksin dosis lengkap Mohon bantuannya min ??",SE Kemenhub-97-2021
2021-12-16 4:09:17,"@KAI121 Min probowangi pakai rapid gak?, kan tergolong kereta aglomerasi",SE Kemenhub-112-2021
2021-12-16 4:10:26,12 th wajib PCR kak? ?? tiket sm PCR nya mahalan PCR ?? knp gak antigen aja kitu ?????,SE Kemenhub-112-2021
2021-12-16 4:19:27,@KAI121 Bayi 1.5 tahun boleh antigen aja kan min??,SE Kemenhub-112-2021
2021-12-16 4:22:55,"bayi PCR ? tiketnya gak bayar, PCR nya bayar ??????",SE Kemenhub-112-2021
2021-12-16 4:43:32,@KAI121 Kalo keberangkatan besok anak dibawah 12 th apakah wajib tes PCR min,SE Kemenhub-112-2021
2021-12-16 5:26:28,@KAI121 Kalau Blorajaya harus pakai PCR juga min?,SE Kemenhub-112-2021
2021-12-16 6:51:26,"Umur 9 tahun kenapa ga diikutikan antigen aja min, mahal pcr daripada tiketnya min.. :(",SE Kemenhub-112-2021
2021-12-16 8:02:50,"Min saya rencana brgkt dr pse ke kta pd tgl 26 desember satu keluarga 4 org, tetapi yg 1 umur anak saya 4 thn, dokumen/ syarat untuk anak saya apa min. terimakasih",SE Kemenhub-112-2021
2021-12-16 8:53:45,@KAI121 Min Airlangga pakai rapid gak?,SE Kemenhub-112-2021
2021-12-16 9:55:57,@KAI121 Saya dari Jombang ke Surabaya. Naik Sritanjung. Apakah wajib Antigen juga?,SE Kemenhub-112-2021
2021-12-16 10:06:46,@KAI121 Untuk anak usia 1 thn wajib antigen apa RT-PCR,SE Kemenhub-112-2021
2021-12-16 10:10:46,Balita juga wajib melakukan PCR/ antigen?,SE Kemenhub-112-2021
2021-12-16 10:33:10,@KAI121 Min brebes semarang cuma pke kartu vaksin doang kan ?,SE Kemenhub-112-2021
2021-12-16 10:43:25,"Kenapa Anak kecil disuruh PCR, orang dewasa bisa Antigen ? Kok bisa beda2 gitu ????",SE Kemenhub-112-2021
2021-12-16 11:21:58,Selamat malam. Penumpang KA Joglosemarkerto (aglomerasi) tidak diwajibkan menunjukkan hasil negatif Rapid Test Antigen/RT-PCR.,SE Kemenhub-112-2021
2021-12-16 11:59:08,Perjalanan dari jakarta ke bandung apa perlu menunjukan surat antigen. Untuk keberangkatan besok,SE Kemenhub-112-2021
2021-12-16 13:25:08,"Halo Min, mau tanya, sy sudah punya tiket utk tgl 27. Sritanjung SGU-LPN Utk anak d bawah 12 thn, tp sudah vaksin 1, apakah ttp hrs PCR? Atau cukup antigen? Apakah di SGU/ Ps.Turi ada PCR?",SE Kemenhub-112-2021
2021-12-16 14:17:54,"Min mau tanya, yg punya penyakit (diabetes) kan belum boleh vaksin. Apakah ttp harus pake rapid antigen? Untuk ka lokal",SE Kemenhub-112-2021
2021-12-16 14:18:12,"Railmin, minta infonya, bsk tgl 17 des, ibu saya naik kereta joglosemarkerto kta-slo, apkh perlu test antigen? Thx",SE Kemenhub-112-2021
2021-12-16 15:12:38,@KAI121 min kalo naik krl untuk anak usia dibawah 12 taun boleh ya berarti?,SE Kemenhub-112-2021
2021-12-17 4:43:18,"@KAI121 Kak.. saya dari Bojonegoro mau ke Semarang apakah harus vaksin lengkap? Saya sudah melakukan vaksin tapi baru satu kali, kemaren seharusnya vaksin yang kedua tp stok nya kosong.",SE Kemenhub-112-2021
2021-12-17 5:35:59,"Min kalau anak dibawah 12 tahun, sdh vaksin dosis 1, apa masih wajib PCR?",SE Kemenhub-112-2021
2021-12-17 7:18:59,@KAI121 Berarti untuk Dewasa hanya tes antigen saja tetapi harus vaksin lengkap dosis 1 dan 2?,SE Kemenhub-112-2021
2021-12-17 8:13:30,"@KAI121 Bila perjalanan kereta tgl 23 jkt-jogja anak"" bisa antigen saja min",SE Kemenhub-112-2021
2021-12-17 8:44:46,"Selamat sore, Min mau nanya nih tentang antigen. Klo berangkat malam berarti antigen nya pas pagi?  Atau 1 hari sebelum keberangkatan?",SE Kemenhub-112-2021
2021-12-17 12:12:05,"Selamat malam min, jika istri saya sedang hamil dan masih vaksin 1 gmn? Apakah bisa direfund 100%?",SE Kemenhub-112-2021
2021-12-17 12:25:47,"@KAI121 ini kalau belum sama sekali vaksin, tidak boleh naik kereta ya min?",SE Kemenhub-112-2021
2021-12-18 1:02:27,@KAI121 RT-PCR sama antigen beda ndak?,SE Kemenhub-112-2021
2021-12-18 2:38:17,Untuk perjalanan tgl 21 Desember bagi anak usia 5 th apakah sudah diharuskan PCR min?,SE Kemenhub-112-2021
2021-12-18 12:45:35,"Min, komuter jabodetabek utk anak 12 th sudah boleh naik tanpa pengecualian?",SE Kemenhub-112-2021
2021-12-20 22:57:09,jika anak saya (6 & 8 tahun) sudah vaksin 1 kali apakah boleh pakai hasil tes rapid antigen atau tetap harus tes PCR?,SE Kemenhub-112-2021
2021-12-22 2:00:27,@KAI121 Selamat pagi kak kalau naik joglosemarkerto dari jogja ke solo dan membawa balita umur 1 tahun 16 bulan apakah balita tersebut wajib swab?,SE Kemenhub-112-2021
2021-12-22 6:45:41,"kak, anak kecil umur di bawah 5 tahun boleh naik kereta ? anak saya umur 3,6 tahun pengen naik kereta. klo memang bisa rencananya hari sabtu minggu pas lagi sepi penumpang.",SE Kemenhub-112-2021
2021-12-22 11:46:43,Selamat malam. Calon penumpang KA #Joglosemarkerto tidak wajib menunjukkan surat hasil negatif Rapid Test Antigen. Namun wajib sudah di vaksin minimal dosis pertama ya.,SE Kemenhub-112-2021
2021-12-24 10:40:23,selamat sore kak? mau tanya bisa ga kak kalo antigen dari luar yaa??,SE Kemenhub-112-2021
2021-12-26 6:10:20,@KAI121 Kak orang dewasa bisa cukup pake Tes Antigen saja gak,SE Kemenhub-112-2021
2021-10-31 10:00:33,"Kemenhub mengeluarkan adendum SE No. 92/2021, perubahan masa berlaku hasil negatif tes RT-PCR, efektif mulai 31 Okt 2021. Masa berlaku hasil negatif tes RT-PCR: 3×24 jam, rapid antigen: 1×24 jam. Manfaatkan layanan rapid antigen di 71 stasiun KA Jawa & Sumatra, tarif Rp45.000",SE Kemenhub-92-2021
2021-10-31 10:20:54,@KAI121 Anak2 dibawah 12 tahun jg wajib pcr ya min?,SE Kemenhub-92-2021
2021-10-31 11:14:34,@KAI121 Malam Kak admin mau tanya untuk perjalanan dari semarang ke cepu menggunakan kereta blora jaya apakah perlu pcr atau cukup sertifikat vaksin saja?,SE Kemenhub-92-2021
2021-10-31 11:27:06,@KAI121 PCR berapa harganya min?,SE Kemenhub-92-2021
2021-10-31 11:35:42,@KAI121 Kereta progo wajib menggunakan tes antigen?,SE Kemenhub-92-2021
2021-10-31 11:36:12,Naik kereta api nunggu cukup nunjukkin bukti sudah divaksin.,SE Kemenhub-92-2021
2021-10-31 11:37:24,"@KAI121 Min,,, kereta apai jarak jauh berlaku antigen sama rapid ya min",SE Kemenhub-92-2021
2021-10-31 12:52:17,"Bayi loh bayi kudu di antigen/ pcr, yaAllah ga kasian.",SE Kemenhub-92-2021
2021-10-31 13:08:50,"@KAI121 untuk perjalanan kereta jakarta ke jogja, syaratnya test antigen aja atau harus pcr?",SE Kemenhub-92-2021
2021-10-31 14:15:02,@KAI121 Tes pcr tarif brp kak,SE Kemenhub-92-2021
2021-10-31 17:10:38,@KAI121 Kalau pakai aplikasi #pedulilindungi masih perlu bawa sertifikat vaksin hasil rapid test nggak yah? Soalnya kan ada fitur paspor digital yang terintegrasi dengan sertifikat vaksin maupun hasil test c19...,SE Kemenhub-92-2021
2021-10-31 22:39:56,@KAI121 Nder apa bener sekarang anak dibawah 12 tahun sdh bisa naik kereta jarak jauh?,SE Kemenhub-92-2021
2021-11-01 0:04:30,@KAI121 Surabaya-solo pake antigen apa pcr ya,SE Kemenhub-92-2021
2021-11-01 2:39:23,tanya min.. kl jayabaya malang surabaya hrs antigen jg?,SE Kemenhub-92-2021
2021-11-01 4:04:14,Bayi di bawah satu tahun apa boleh naik KA?,SE Kemenhub-92-2021
2021-11-02 0:10:10,Harga rapid antigen 45 rb. Kalo RT-PCR berapa.? Masih 85 rb kah..??,SE Kemenhub-92-2021
2021-11-03 12:23:16,Klu sdh di vaksin masih tes pcr atau antigen sama aja..,SE Kemenhub-92-2021
2021-11-13 11:15:41,"@KAI121 Klo naik joglosemar dari pemalang - jogja, wajib antigen ga?",SE Kemenhub-92-2021
2021-11-14 7:58:58,@KAI121 Untuk anak usia 4 tahun apakah wajib antigen untuk kereta kertajaya?,SE Kemenhub-92-2021
2021-10-28 4:26:35,"FAQ Syarat Perjalanan Naik KA Anak Usia di Bawah 12 Tahun Rangkuman pertanyaan yg paling sering ditanyakan, pasca pemberlakuan SE No. 89/2021 Kemenhub.Tetap disiplin prokes. KAI dukung pencegahan Covid-19, salah satunya layanan rapid test antigen di 71 stasiun, harga Rp45rb.",SE Kemenhub-89-2021
2021-10-28 4:30:59,"gan, berarti anak 2 tahun antigen juga ya ?, apa ngga kasian??",SE Kemenhub-89-2021
2021-10-28 4:35:56,Kenapa saya beli tiket lokal unyuk anak usia dibawah 12 th tidak bisa ya min? id nya pilihannya cuma 1 KTP saja min,SE Kemenhub-89-2021
2021-10-28 5:20:55,"Alhamdulillah anak saya (usia 3th) anteng aja pas antigen , akhirnya bisa naik KA",SE Kemenhub-89-2021
2021-10-28 5:31:02,@KAI121 Sudah vaksin knp harus antigen jg?,SE Kemenhub-89-2021
2021-10-28 5:39:39,"@KAI121 anak sy berusia 7 bulan, apakah wajib test antigen. . kereta bekasi semarang",SE Kemenhub-89-2021
2021-10-28 6:42:55,Meski para ortu sdh mempunyai sertifikat vaksin apa msh hrs test antigen min?,SE Kemenhub-89-2021
2021-10-28 7:05:25,Selamat siang Kak. Bagi penumpang usia mulai 12 tahun ke atas yang ingin naik KA antarkota/jarak jauh wajib vaksin minimal dosis pertama dibuktikan dengan menunjukkan aplikasi PeduliLindungi atau kartu vaksin.,SE Kemenhub-89-2021
2021-10-28 7:51:09,"sore admin, saya bersama anak saya usia 8 bulan, mau naik kereta penataran, tujuan sidoarjo-malang. apa cuma bawa syarat foto KK saja? apa si anak harus beli tiket juga?",SE Kemenhub-89-2021
2021-10-28 8:09:54,@KAI121 Kalau untuk anak usia 5 bulan dan belum terdaftar di dalam KK bisa tidak ya naik KA Jarak Jauh railmin?,SE Kemenhub-89-2021
2021-10-28 10:06:56,@KAI121 Kalau layanan vaksin di stasiun bandung itu buka jam berapa? Harus beli tiket dulu baru vaksin? Atau boleh sebelumnya?,SE Kemenhub-89-2021
2021-10-28 10:32:09,"@KAI121 Selamat sore min anak sy usia 4,5 th ingin melakukan perjalanan ke solo apakah bisa melakukan perjalanan tsb dan apa saja persyaratan nya",SE Kemenhub-89-2021
2021-10-28 10:48:00,@KAI121 Bayi usia setahun apa juga harus rapid antigen atau PCR?,SE Kemenhub-89-2021
2021-10-28 12:06:29,@KAI121 MinIni anak saya belum ada setahun dan baru mau urus surat pindah dan mau bikin KK di jakarta. Berarti gabisa saya bawa dong anak saya naik KA antarkota ?Kalo syarat nya harus ada KK Gimana atuh min ?,SE Kemenhub-89-2021
