Tanggal,Komentar,SE
2021-01-10 9:25:30,Ganti aja kepala satgas covidnya sama menteri perhubungan nya. Lg pada susah gini malah ngerjain.,SE Kemenhub-3-2021
2021-01-10 9:58:14,Peraturan yang g bijak.. penghasilan turun .. tapi kerja ke luar kota bolak balik swab habis duit.. belum lagi di bus DAMRI social distance tapi harga ongkos malah naik dua kali lipat ... Malah bikin susah yg harus kerja di luar kota .... Tolong lah di perhatikan orang2 yg kerja dengan gaji yg turun. Malah harus keluar uang berkali2 lipat,SE Kemenhub-3-2021
2021-01-10 11:10:29,Perjalanan menuju daerah yang sedang PSBB seperti surabaya apa masih boleh min?,SE Kemenhub-3-2021
2021-01-10 14:25:53,Min ini aturannya hanya sampai masa psbb berakhir ( 25 januari ) atau ga tau sampai kapan?,SE Kemenhub-3-2021
2021-01-10 21:52:55,Syarat penerbangan dari Lampung ke yogjakarta (yia/Jog) membawa bayi 3 bulan apa aja ya min ?,SE Kemenhub-3-2021
2021-01-11 5:00:47,"Mohon informasinya admin. Penerbangan dari Bandara Sultan Hasanuddin (Makassar) Tujuan Sorong (Papua Barat), persyaratan nya apa dan berlaku berapa lama? Terima kasih",SE Kemenhub-3-2021
2021-01-11 8:17:06,"Siang min mau bertanya, untuk penerbangan dari jakarta apakah wajib mempunyai sikm?",SE Kemenhub-3-2021
2021-01-11 9:17:37,Min untuk penerbangan transit cara pengisian ehac nya bagaimana yah?,SE Kemenhub-3-2021
2021-01-11 10:06:08,Kalau Dari BALI ke Yogyakarta ketentuan nya bagaimana min?,SE Kemenhub-3-2021
2021-01-12 3:51:24,Min kalo ke bali musti test apa aja?,SE Kemenhub-3-2021
2021-01-14 2:00:35,Maksudnya maximal 2x24 Jam ini apakah testnya Rapid nya harus 2 hari sebelum hari H berangkat? Atau jika tesnya sdh dilakukan 4 hari sebelum hari H berangkat apa bisa?,SE Kemenhub-3-2021
2021-01-22 6:25:32,"Makin kesini, masa berlaku surat kesehatan makin singkat. Beri tepuk tangan yang gemuruh. Bangga deh bisa diperes gini",SE Kemenhub-3-2021
2021-12-19 4:18:02,"1 aplikasi peduli lindungi bisa isi e-HAC untuk 2 orang ya,?",SE Kemenhub-111-2021
2021-12-19 4:25:55,hitung2an Aplikasi Peduli Lindungi dalam 1 (satu) aplikasi dapat digunakan untuk mendaftarkan/ mewakili lebih dari 1 (satu) identitas.,SE Kemenhub-111-2021
2021-12-19 4:26:40,"ok min,..",SE Kemenhub-111-2021
2021-12-19 7:23:56,thx respon nya,SE Kemenhub-111-2021
2021-12-19 9:14:08,Min kalo klinik tempat antigen blm terkoneksi pedulilindungi gimana ya ?,SE Kemenhub-111-2021
2021-12-19 10:08:46,"Min,, saya rencana akan berangkat dri makassar tujuan balikpapan tpi ibu saya belum vaksin kedua krn jadwal untuk vaksin kedua belum sampai,, apakah bisa ttp terbang?",SE Kemenhub-111-2021
2021-12-19 12:07:33,"Mohon maaf min izin bertanya , apabila anak berusia 6 tahun melakukan penerbangan. Apakah harus di dampingi dengan keluarga yg namanya ada di 1 KK, apakah boleh di dampingi seperti neneknya yg beda KK ? Terimakasih min sebelumnya",SE Kemenhub-111-2021
2021-12-19 23:50:46,Saat ini calon penumpang masih wajib mengisi kartu kewaspadaan kesehatan / e-HAC Indonesia melalui aplikasi PeduliLindungi.,SE Kemenhub-111-2021
2021-12-20 0:05:09,Saat ini calon penumpang wajib melakukan pemeriksaan Rapid Test Antigen di fasilitas kesehatan yang telah terdaftar pada Kementerian Kesehatan RI melalui aplikasi New-all Record (NAR),SE Kemenhub-111-2021
2021-12-20 2:17:36,"Sesuai Addendum Surat Edaran Nomor 24 Tahun 2021 dari Satgas Penanganan Covid-19, persyaratan penerbangan selama periode Natal dan Tahun Baru bagi pelaku perjalanan usia dewasa (diatas 17 tahun) tidak vaksin dosis lengkap karena alasan medis maupun belum mendapatkan vaksin dosis lengkap maka mobilitasnya dibatasi untuk sementara.",SE Kemenhub-111-2021
2021-12-20 7:10:07,"Min, berarti yang belum vaksin ke2 tidak bisa berpergian meskipun tugas dinas kantor ?  ",SE Kemenhub-111-2021
2021-12-20 8:23:08,"Min klo boleh nih yah anak d bawah 5 tahun gak perlu PCR, anak saya baru 1 tahun trus harus PCR, mana tega saya liat anak saya hdung nya d colok org dewasa aja kerasa sakit klo d colok gimana anak kecil",SE Kemenhub-111-2021
2021-12-20 8:33:50,"persyaratan penerbangan hingga tanggal 23-12-2021 wajib menunjukkan : 

1) kartu vaksin dosis pertama dan surat keterangan hasil negatif tes Swab PCR dalam kurun waktu maksimal 3x24 jam 
atau
2) kartu vaksin dosis kedua dan hasil negatif Antigen maksimal 1x24 jam sebelum keberangkatan serta mengisi eHAC Indonesia di Aplikasi Peduli Lindungi. 

Selanjutnya, disarankan datang 2-3 jam sebelum jadwal penerbangan untuk melakukan proses validasi dokumen persyaratan penerbangan.",SE Kemenhub-111-2021
2021-12-20 8:54:39,terima kasih informasi nya.,SE Kemenhub-111-2021
2021-12-21 6:51:35,iya Bang PCR aja,SE Kemenhub-111-2021
2021-12-21 8:55:20,"Sore sahabat, bagi pelaku perjalanan anak dengan usia di bawah 12 Tahun dapat melakukan perjalanan udara dengan wajib didampingi oleh orang tua / keluarga yang dibuktikan melalui Kartu Keluarga atau Surat tanda kelahiran, serta memenuhi persyaratan tes Covid-19 berupa hasil negatif uji RT-PCR maksimal 3x24 jam sebelum keberangkatan",SE Kemenhub-111-2021
2021-12-22 19:26:22,Calon penumpang yang telah vaksin dosis lengkap juga dapat menggunakan hasil swab PCR 3x24 jam.,SE Kemenhub-111-2021
2021-12-22 19:34:10,"Boleh sahabat, calon penumpang yang telah vaksin dosis lengkap juga dapat menggunakan hasil swab PCR 3x24 jam.",SE Kemenhub-111-2021
2021-12-23 2:50:46,"Penerbangan pada tanggal 24 Desember 2021 - 02 Januari 2022 pelaku perjalanan transportasi udara wajib menunjukkan kartu vaksin lengkap (vaksinasi dosis kedua) dan hasil negatif rapid test antigen yang sampelnya diambil dalam kurun waktu maksimal 1x24 jam sebelum keberangkatan sebagai persyaratan perjalanan.

Bagi pelaku perjalanan tidak vaksin dosis lengkap karena alasan medis dan akan melakukan perjalanan dengan menggunakan transportasi udara untuk keperluan berobat/ medis, diperkenankan dengan ketentuan wajib menunjukkan hasil negatif RT-PCR yang sampelnya diambil dalam kurun waktu maksimal 3x24 jam sebelum keberangkatan dan surat keterangan dari dokter Rumah Sakit pemerintah.

Selanjutnya, silahkan berkoordinasi dengan pihak KKP (Kantor Kesehatan Pelabuhan) di Bandara keberangkatan serta maskapai yang akan digunakan, karena yang berwenang melakukan validasi dokumen kesehatan adalah pihak KKP dan akan diperiksa kembali oleh maskapai saat proses check in.",SE Kemenhub-111-2021
2021-12-23 12:15:58,"Secara umum sesuai kebijakan saat ini bagi anak usia dibawah 12 tahun wajib didampingi oleh orang tua/ keluarga yang dibuktikan dengan Kartu Keluarga, serta menunjukkan surat keterangan hasil negatif Swab PCR Test maksimal 3x24 jam sebelum keberangkatan. Selanjutnya, silahkan berkoordinasi dengan pihak KKP (Kantor Kesehatan Pelabuhan) di Bandara keberangkatan serta maskapai yang akan digunakan.",SE Kemenhub-111-2021
2021-12-24 2:28:17,"Min mau tanya, selama penerbangan periode tsb, kalau sudah vaksin lengkap, boleh tes PCR? Atau memang harus Antigen saja?",SE Kemenhub-111-2021
2021-12-24 8:07:58,"Sesuai dengan Addendum Surat Edaran Nomor 24 Tahun 2021 dari satgas penanganan covid-19, calon penumpang yang telah vaksin lengkap (vaksinasi dosis kedua) dapat menggunakan hasil negatif tes RT-PCR 3 x 24 jam atau hasil negatif rapid test antigen 1 x 24 jam.",SE Kemenhub-111-2021
2021-12-24 8:13:46,"T.M.T 24 Desember 2021 - 02 Januari 2022 sesuai dengan Addendum Surat Edaran Nomor 24 Tahun 2021 dari satgas penanganan covid-19, penumpang yang tidak vaksin dosis lengkap karena alasan medis maupun belum mendapatkan vaksin dosis lengkap maka mobilitasnya dibatasi untuk sementara",SE Kemenhub-111-2021
2021-12-24 9:41:55,"Sesuai dengan Addendum Surat Edaran Nomor 24 Tahun 2021, calon penumpang (selain dengan tujan berobat/ medis) yang belum vaksin dosis lengkap karena alasan medis maupun belum mendapatkan vaksin dosis lengkap dengan alasan dosis kedua kosong maka mobilitasnya dibatasi untuk sementara.",SE Kemenhub-111-2021
2021-12-25 1:22:03,Mobilitas di batasi ini maksudnya bagaimana ? Tolong kasih kejelasan,SE Kemenhub-111-2021
2021-12-25 6:05:55,"boleh sis, aku telfon ke maskapai juga boleh",SE Kemenhub-111-2021
2021-12-25 9:21:28,"Penerbangan dadakan bsk jam 16.35 WITA,  harus bawa bayi 20 bulan. Cari lokasi PCR yang bisa jadi sebelum jam 14.00 WITA susah bgt ada yang punya info kah?",SE Kemenhub-111-2021
2021-12-26 0:29:28,"apakah ada perubahan terhadap SE No 111 ini? di salah satu airport meminta Surat ket dokter bagi usia dibawah 12 tahun yang belum vaksin lengkap, mohon konfirmasi nya",SE Kemenhub-111-2021
2021-12-27 5:18:42,"Siang sahabat, layanan Rapid Antigen tersedia di Gedung Parkir 1A & 1B-06 yang beroperasi setiap hari pukul 07.00-15.00 WIB dengan biaya Rp 99.000. Pemeriksaan saat hari keberangkatan, agar meluangkan waktu 3-4 jam sebelum jadwal penerbangan untuk mengantisipasi adanya antrean.",SE Kemenhub-111-2021
2021-12-29 13:04:39,"min klo klo anak saya usia 13 th dan 16 th sudah vaksin kedua, perlu pcr atau antigen jakarta-denpasar?",SE Kemenhub-111-2021
2021-12-29 23:51:25,Apakah E-Hac wajib juga untuk perjalanan domestik?,SE Kemenhub-111-2021
2021-12-30 7:11:35,Min kalau dari kupang ke sby tunjukkan sertifikat vaksin saja tidak apa² ya min.,SE Kemenhub-111-2021
2021-12-30 18:21:12,UP tolong jawabannya min,SE Kemenhub-111-2021
2021-12-30 20:12:00,Calon penumpang masih diwajibkan mengisi eHAC yang terdapat pada aplikasi PeduliLindungi.,SE Kemenhub-111-2021
2021-12-30 20:19:24,"Calon penumpang dapat menyertakan sertifikat vaksin yang terintegrasi dengan aplikasi Peduli Lindungi sehingga dapat melakukan validasi dokumen secara digital menggunakan aplikasi PeduliLindungi. T.M.T 24 Desember 2021 - 02 Januari 2022 sesuai dengan Addendum Surat Edaran Nomor 24 Tahun 2021 dari satgas penanganan covid-19, pelaku perjalanan transportasi udara termasuk rute tersebut wajib menunjukkan kartu vaksin lengkap (vaksinasi dosis kedua) dan hasil negatif rapid test antigen yang sampelnya diambil dalam kurun waktu maksimal 1x24 jam atau Swab PCR 3x24 jam sebelum keberangkatan sebagai persyaratan perjalanan.",SE Kemenhub-111-2021
2021-12-30 20:21:46,Calon penumpang diatas usia 12 tahun yang telah vaksin dosis kedua dapat menggunakan hasil negatif rapid test antigen 1x24 jam sesuai dengan Addendum Surat Edaran Nomor 24 Tahun 2021 dari satgas penanganan covid-19.,SE Kemenhub-111-2021
2021-12-30 23:02:42,terima kasih min,SE Kemenhub-111-2021
2022-01-02 7:30:25,Belum ada kejelasan ada aturan baru tau gak. Bikin bingung masyarakat,SE Kemenhub-111-2021
2022-01-03 3:39:47,Apakah peraturan sudah normal kembali?,SE Kemenhub-111-2021
2022-01-03 10:49:25,"Saat ini persyaratan penerbangan sesuai SE No.96 Th 2021 hingga waktu yg ditentukan kemudian, bagi calon penumpang dari dan ke daerah di wilayah Pulau Jawa dan Bali wajib menunjukkan persyaratan sebagai berikut:
a. Kartu vaksin (minimal vaksinasi dosis pertama) dan surat keterangan hasil negatif tes RT-PCR yang sampelnya diambil dalam kurun waktu maksimal 3x24 jam sebelum keberangkatan; atau
b. Kartu vaksin (vaksinasi dosis kedua) dan surat keterangan hasil negatif rapid test antigen yang sampelnya diambil dalam kurun waktu maksimal 1x24 jam sebelum keberangkatan.

Selanjutnya, mengisi e-HAC Indonesia pada aplikasi Peduli Lindungi dan silahkan berkoordinasi dengan pihak KKP (Kantor Kesehatan Pelabuhan) di Bandara keberangkatan serta maskapai yang akan digunakan.",SE Kemenhub-111-2021
2022-01-03 11:21:46,kalo bersama anak anak,SE Kemenhub-111-2021
2022-01-07 18:35:48,"Peraturan penerbangan domestik saat ini hingga adanya pemberitahuan lebih lanjut, sesuai dengan Surat Edaran Nomor 96 Tahun 2021 dari Kementerian Perhubungan Republik Indonesia.",SE Kemenhub-111-2021
2022-01-10 7:15:52,"Trus gmn pak klo vaksinnya yg gk tersedia, soalnya ipar sy mau naik pesawat tapi blm vaksin kedua. Sdh keliling kota Makassar cari gk ada vaksin astra. Mohon pencerahannya pak",SE Kemenhub-111-2021
2022-01-10 12:47:41,"Secara umum bagi pelaku perjalanan anak dengan usia di bawah 12 Tahun dapat melakukan perjalanan udara dengan wajib didampingi oleh orang tua / keluarga yang dibuktikan melalui Kartu Keluarga atau Surat tanda kelahiran, serta memenuhi persyaratan tes Covid-19 berupa hasil negatif uji RT-PCR maksimal 3x24 jam sebelum keberangkatan. Terima kasih",SE Kemenhub-111-2021
2022-01-10 13:19:08,"Terkait persyaratan penerbangan setelah tanggal 2 Januari 2022, untuk penerbangan keluar dan masuk wilayah Pulau Jawa dan Bali serta perjalanan antar kabupaten atau antar kota di dalam wilayah Pulau Jawa dan Bali wajib menunjukkan PCR 3x24 jam sebelum penerbangan jika masih vaksin dosis 1. Selanjutnya jika penerbangan antar Bandara di Luar wilayah Pulau Jawa dan Bali wajib menunjukkan sertifikat vaksin (minimal vaksinasi dosis pertama) dan surat keterangan hasil negatif tes RT-PCR 3 x 24 jam sebelum keberangkatan atau hasil negatif Rapid Test Antigen maksimal 1 x 24 jam sebelum keberangkatan sebagai persyaratan perjalanan.",SE Kemenhub-111-2021
2022-01-17 8:20:21,Syarat penerbangan saat ini masih sesuai Surat Edaran Nomor 96 Tahun 2021 dari Kementerian Perhubungan Republik Indonesia.,SE Kemenhub-111-2021
2022-01-17 9:13:04,itu yang mana ya?,SE Kemenhub-111-2021
2022-01-17 9:21:06,Mohon diinformasikan rute penerbangan (nama bandara keberangkatan dan bandara tujuan) yang dimaksud?,SE Kemenhub-111-2021
2021-12-17 13:51:13,harus segera lengser menteri perhubungan dan marves+menkes. agar normal kembali,SE Kemenhub-111-2021
2021-12-17 13:56:13,Ijin share,SE Kemenhub-111-2021
2021-10-31 5:31:22,"Anak saya bayi 11 bulan, apakah wajib tes PCR dari bandara Juanda menuju Lombok?",SE Kemenhub-93-2021
2021-10-24 13:19:31,Pak apabila kita udah vaksin 2 kali untuk tujuan Lombok apa masih pakai RT PCR,SE Kemenhub-88-2021
2021-08-11 11:02:12,Kalo vaksin dosis ke 2 ke daerah sumatra apa bisa pakai antigen?,SE Kemenhub-62-2021
2021-08-11 12:01:42,Anak usia 12 tahun kebawah ndak boleh terbang ..????,SE Kemenhub-62-2021
2021-08-11 13:29:29,ribet aja nih regulasi nya,SE Kemenhub-62-2021
2021-08-11 13:41:38,Susah sekali mendapatkan vaksin dosis 1... Adakah vaksin di bandara haluoleo Kendari... Saya mau terbang ke Jogja tgl 30 Agustus. Tolong infonya,SE Kemenhub-62-2021
2021-08-11 16:23:15,"Pak bos.. pak bos.. klo dari jawa mau ke bali, walaupun sudah vaksin dosis kedua, kabar nya tetap pakai PCR tuh.. yg bener yg mana nih pak bos.. ini potongan judul beritanya...",SE Kemenhub-62-2021
2021-08-11 17:25:57,"makin susah aja, bukan murah harga persyaratanya malahan hampir dari 1/ 2 harga tiket,",SE Kemenhub-62-2021
2021-08-12 1:46:38,"Maaf pak apa di bandara menyediakan vaksin, karna saya mau pulang ke Kalimantan tapi blm vaksin adakah di bandara menyediakan vaksin pak. terimakasih",SE Kemenhub-62-2021
2021-08-12 3:10:55,Kemarin sudah banyak anak anak. yang ikut terbang,SE Kemenhub-62-2021
2021-08-12 23:09:07,Info apa di bandara ada tes rapit dan harganya berapa?,SE Kemenhub-62-2021
2021-08-17 8:06:35,Kalo bawa anak yang masih menyusui apakah bisa melakukan penerbangan,SE Kemenhub-62-2021
2021-08-18 12:40:19,Apalah penerbangan ke UAE sudah dibuka? Klo sudah apalah syarat2nya?,SE Kemenhub-62-2021
2021-07-27 7:49:52,"Anakku gak bisa balik ke kalsel  padahal sudah masuk sekolah ...kelas 6 ,,sudah gak masuk sekolah 3 minggu",SE Kemenhub-57-2021
2021-07-28 2:18:27,Kabar ini pak jadi syarat perjalanan udara,SE Kemenhub-57-2021
2021-07-28 7:55:53,apa bisa pcr di bandara tolong infonya,SE Kemenhub-57-2021
2021-07-21 2:46:37,Kalau dari pontianak Surabaya apa saja yg diperlukan,SE Kemenhub-53-2021
2021-07-21 4:42:40,Mau tanya syarat penerbangan Ternate Ambon,SE Kemenhub-53-2021
2021-07-04 6:19:08,Apakah di bandara ada layanan tes PCR? Berapa lama keluar hasilnya?,SE Kemenhub-45-2021
2021-07-05 5:34:39,bagaimana dengan penumpang yang belum bisa vaksin karena baru sembuh dari covid19 ?,SE Kemenhub-45-2021
2021-07-19 0:35:56,Kalau ke lombok pake vaksin gak,SE Kemenhub-45-2021
2021-05-29 2:16:52,Min di bandara menyediakan layanan genose nggak,SE Kemenhub-38-2021
2021-03-30 1:44:43,Kalau dilihat dari syaratnya.. mudik masih bisa nih..,SE Satgas-12-2021
2021-02-09 10:49:40,berubah2 terus kalo kaya gini mah ga bakalan mau pulang kasian anak aku klo harus di rapid antigen mah....,SE Kemenhub-19-2021
2021-02-09 15:58:40,Kemaren- kemaren ehac nya diisi pas di bandara tujuan. Sekarang di isi pas mau berangkat.,SE Kemenhub-19-2021
2021-01-26 12:03:44,Aku pengen pulang,SE Kemenhub-10-2021
2021-01-27 14:12:35,"Maaf ni bagaimana kalau penerbangan luar negeri dah buka, pengen pulang banget",SE Kemenhub-10-2021
2022-03-08 14:17:46,"maaf kak , yg punya aplikasi peduli lindungi orang tua nya kan?",SE Kemenhub-21-2022
2022-03-09 0:46:55,takut nanti pas hari H udh mw brgkt eh malah disuruh cek,SE Kemenhub-21-2022
2022-03-09 1:05:43,Mantap ga tuh?,SE Kemenhub-21-2022
2022-03-09 1:06:06,ternyata,SE Kemenhub-21-2022
2022-03-09 1:25:04,gas,SE Kemenhub-21-2022
2022-03-09 1:28:09,Apakah ada yg bisa menjelaskan point ke 3?,SE Kemenhub-21-2022
2021-10-26 8:40:22,Min kalau rute BPN - UPG sudah bisa antigen? Barusan baca upload dari bandara manado menuju makassar/ ujung pandang antigen ketika vaksin sudah lengkap,SE Kemenhub-88-2021
2022-03-08 16:18:34,Alhamdulillah,SE Kemenhub-21-2022
2022-03-09 2:17:29,"katanya enggak kok kak aku udah nanya petugas bandara yg disini besok terbang, semoga lancar",SE Kemenhub-21-2022
2022-03-09 2:37:18,"Mohon ijin bertanya, jd anak dibawah umur 6 tahun tidak usah antigen atau pcr selama didampingi oleh orangtuanya ?",SE Kemenhub-21-2022
2022-03-09 3:00:01,Saat ini bagi anak dibawah usia 6 tahun dapat melakukan penerbangan dengan pendamping perjalanan dan cukup menerapkan protokol kesehatan secara ketat tanpa tes Swab PCR/ Rapid Antigen.,SE Kemenhub-21-2022
2022-03-09 3:22:45,"bismillah semoga lancar ya, soalnya minggu mw brgkt jg semoga lancar",SE Kemenhub-21-2022
2022-03-09 3:56:41,"Dalam proses validasi dokumen, petugas KKP mengacu pada sistem Aplikasi Peduli Lindungi dan hanya penumpang dengan status berwarna hijau yang dapat melakukan perjalanan. Selanjutnya, apabila aplikasi belum hijau maka disarankan melakukan tes RT-PCR paling cepat pada H+5 sejak terkonfirmasi positif sebanyak 1 kali. Jika hasil negatif, pasien dianggap sembuh dan status Peduli Lindungi akan kembali seperti semula (hijau).",SE Kemenhub-21-2022
2022-03-09 4:14:41,"Secara umum saat ini syarat penerbangan rute domestik sesuai Surat Edaran No. 21 Tahun 2022. Bagi calon penumpang yang telah mendapatkan vaksinasi dosis kedua atau ketiga (booster) tidak wajib menunjukkan hasil negatif tes RT-PCR atau Rapid Test Antigen. Selanjutnya, silahkan berkoordinasi dengan maskapai yang digunakan untuk memastikan persyaratan perjalanan yang diperlukan.",SE Kemenhub-21-2022
2022-03-09 4:39:20,Udh mulai jalan berarti ya yg tanpa test kalau udh vaksin 2 ?,SE Kemenhub-21-2022
2022-03-09 4:46:44,Terima kasih banyak atas informasinya,SE Kemenhub-21-2022
2022-03-09 5:26:21,"Untuk anak umur 7 tahun belum vaksin, gimana ya?",SE Kemenhub-21-2022
2022-03-09 6:27:39,Jadi dosis 2 tidak perlu antigen lagi yah cukup melihatkan bukti vaksin dosis 2 sama tiket,SE Kemenhub-21-2022
2022-03-09 6:38:02,apakah tetap harus isi eHAC min?,SE Kemenhub-21-2022
2022-03-09 8:27:06,"oh baik kak , nanti dibandara di kasih tau juga cara nya yah kak",SE Kemenhub-21-2022
2022-03-09 8:48:10,Untuk luar negeri bagaimana min?,SE Kemenhub-21-2022
2022-03-09 10:06:23,kayaknya di rumah aja bisa kak. Masuk NIK anaknya. Masuk dulu ke halaman account. Takutnya di bandara ga keburu.,SE Kemenhub-21-2022
2022-03-08 21:33:03,"Akhirnya..... Tanpa repot, tanpa ribet, ngarep tanpa bayar tiket",SE Kemenhub-21-2022
2022-03-09 11:26:22,Perihal pengisian eHAC di aplikasi Peduli Lindungi masih diwajibkan sahabat sebagai persyaratan penerbangan. Terima kasih,SE Kemenhub-21-2022
2022-03-09 12:11:17,Valid ga yah? Barusan baca di twiter ada yg kena prank,SE Kemenhub-21-2022
2022-03-09 12:32:21,"Sesuai Surat Edaran Nomor 21 Tahun 2022 yang dikeluarkan Kementerian Perhubungan, anak-anak dengan usia dibawah 6 tahun dapat melakukan perjalanan dengan pendamping perjalanan dan cukup menerapkan protokol kesehatan secara ketat tanpa tes Swab PCR/Rapid Antigen. Selanjutnya silahkan berkoordinasikan terlebih dahulu dengan maskapai yang akan digunakan dan KKP untuk memastikan menerapkan peraturan terbaru tersebut. Terima kasih",SE Kemenhub-21-2022
2022-03-09 14:56:32,oh.. kalau yg bayi umur 7 bulam gimana kak. Kam belum saya bikin akta,SE Kemenhub-21-2022
2022-03-09 14:56:49,Belum ada NIK nya,SE Kemenhub-21-2022
2022-03-09 14:57:43,"loh saya 2,5 tahun aja dah punya KIA dari lahir. Mungkin bisa ditanyakan dlu atau langsung dibikinkan aja kak",SE Kemenhub-21-2022
2022-03-09 15:01:37,maaf pak.. saya kurang paham.. cukup menerapkan protokol kesehatan secara ketat.. contohnya gmn kak??tolong dijawab,SE Kemenhub-21-2022
2022-03-09 15:06:20,"ohh. Kan masalah nya saya ikut suami disulawesi , tapi saya lahiran dijakarta kak, nah pas saya mau bikin disini gak bisa kak , harus bikin Akte nya di sulawesi juga. Maka nya gak bikin",SE Kemenhub-21-2022
2022-03-09 15:06:55,mt ..maaf mb.. sebelumnya mbak nya udah telpon call centre nya maskapai blum.. untuk memastikan peraturan??,SE Kemenhub-21-2022
2022-03-09 15:08:37,coba nanti ditanyakan dulu ke org bandara aja kak daripada salah2 hehehe..,SE Kemenhub-21-2022
2022-03-09 15:16:53,iyah kak,SE Kemenhub-21-2022
2022-03-09 15:17:23,semoga lancar ya kak..,SE Kemenhub-21-2022
2022-03-09 16:51:16,"sip kalo dah lengkap surat-suratnya , mudahan cepat dan lancar bikin akte serta KIA nya..",SE Kemenhub-21-2022
2021-10-22 15:28:25,Untuk yg di bawah 12 taun apa wajib pakai peduli lindungi juga?,SE Kemenhub-88-2021
2022-03-09 22:42:15,Sponsornya G20 karena adanya G20 summit dan motp gp mandalika makanya di buat mudah dulu selesai acara siap siap mulai pandemi lagi,SE Kemenhub-21-2022
2022-03-10 0:41:38,Yg perlu waspadai petugas lapangan penggunaan akun apps peduli lindungin milik orang lain entah saudara temen yg sudah lengkap dan dipake yg belum vaksin karna mudahnya login cukup otp saja verifikasi ktp ya bs min,SE Kemenhub-21-2022
2022-03-10 1:57:34,"Pelaku perjalanan udara dengan tujuan keluar dari Indonesia, maka persyaratan perjalanan ke luar negeri mengikuti kebijakan negara tujuan. Selanjutnya, silahkan berkoordinasi dengan maskapai yang akan digunakan dan Kedutaan Besar negara yang dituju untuk memastikan persyaratan perjalanan yang diperlukan.",SE Kemenhub-21-2022
2022-03-10 2:30:00,Saat ini setiap PPDN (Pelaku Perjalanan Dalam Negeri) yang menggunakan transportasi udara wajib menggunakan aplikasi Peduli Lindungi serta mengisi e-HAC melalui aplikasi Peduli Lindungi sebagai syarat melakukan perjalanan dalam negeri.,SE Kemenhub-21-2022
2021-10-24 6:03:32,2x24 jam ini terhitung dr hasil keluar ya min,SE Kemenhub-88-2021
2021-10-22 12:17:55,"Perjalanan udara sesuai aturannya. Apabila sahabat membutuhkan informasi lebih lanjut, sahabat bisa menghubungi Contact Center ya..Jangan lupa selalu menerapkan protokol kesehatan setiap sahabat melakukan perjalanan udara ya (2)",SE Kemenhub-88-2021
2022-03-10 3:32:15,"pas boleh kemarin positif, musti karantina dlu, krn di bandara msh bs swab",SE Kemenhub-21-2022
2022-03-10 3:45:34,dari kmrn,SE Kemenhub-21-2022
2022-03-10 4:06:42,Min untuk anak2 dibawah 6 thn dan balita apa tetap harus pcr?,SE Kemenhub-21-2022
2022-03-10 5:44:12,"Secara umum, saat ini PPDN dengan usia dibawah 6 tahun dapat melakukan perjalanan dengan pendamping perjalanan dan menerapkan protokol kesehatan secara ketat serta tidak diwajibkan menunjukan hasil negatif tes RT-PCR atau Rapid tes Antigen. Selanjutnya, silahkan berkoordinasi dengan pihak KKP (Kantor Kesehatan Pelabuhan) di Bandara keberangkatan serta maskapai yang akan digunakan untuk memastikan persyaratan yang diperlukan",SE Kemenhub-21-2022
2022-03-10 6:08:01,"baik, terimakasih atas informasi ini. Sukses dan terus melayani dengan kemajuan",SE Kemenhub-21-2022
2022-03-10 7:49:40,"Anak dibawah 6 tahun dapat melakukan penerbangan dengan didampingi orang tua/ keluarga serta menerapkan protokol kesehatan seperti menggunakan masker/ face shield, cuci tangan  secara berkala atau menggunakan hand sanitizer.",SE Kemenhub-21-2022
2022-03-10 12:04:51,siap mabur mas kevin,SE Kemenhub-21-2022
2022-03-10 12:35:38,alhamdulillah perjalanan lancar kak beneran ga pake tes,SE Kemenhub-21-2022
2022-03-10 13:18:06,alhamdulillah...,SE Kemenhub-21-2022
2022-03-10 13:22:11,"Min,, anak umur tahun lewat sebulan ...belum vaksin ..gimana syaratnya min.. apakah harus pcr?.... Karena anak sy belum siap divaksin… mohon infonya.. umurnya baru 6 tahun lewat sebulan",SE Kemenhub-21-2022
2022-03-11 7:42:07,bukan tidak dapat divaksin min.. tapi anak sy belum siap divaksin umur masih 6 tahun 1 bulan .......,SE Kemenhub-21-2022
2022-03-11 8:01:36,"Apakah berlaku d semua bandara... takut pas sampe bandara d tanya hasil antigen padahal udah vaksin lengkap 2x,,, pas hari minggu lgi saya terbang..",SE Kemenhub-21-2022
2021-10-23 14:17:22,"Min, untuk rute Jogja-Batam, apakah boleh melampirkan hasil antigen sebagai syarat terbang?",SE Kemenhub-88-2021
2022-03-11 8:32:56,"Persyaratan penerbangan domestik yg berlaku saat ini adalah sesuai Surat Edaran Kemenhub No. 21 Tahun 2022. Diluar kewenangan tersebut silahkan berkoordinasi dengan Satgas Covid-19, Kantor Kesehatan Pelabuhan (KKP) atau Maskapai yang akan digunakan.",SE Kemenhub-21-2022
2022-03-11 13:20:05,Blm vaksin Ke 2,SE Kemenhub-21-2022
2022-03-11 14:42:09,klo umur dibawah 6 thn gk perlu test .. pake masker aja .. klo diatas itu baru,SE Kemenhub-21-2022
2022-03-13 18:00:47,aplikasi mantap ini yg buat,SE Kemenhub-21-2022
2022-03-13 23:49:58,Berarti kalo kita positif covid asal kita udh vaksin 2 kali kita boleh terbang gitu kah ?,SE Kemenhub-21-2022
